session_id,customer_id,product_id,view_time,added_to_cart,device,time_of_day
18097,230,107,151,0,Mobile,Afternoon
18098,30,11,40,1,Mobile,Afternoon
18099,291,80,97,1,Desktop,Night
18100,130,11,149,0,Mobile,Morning
18101,22,133,5,1,Mobile,Afternoon
18102,758,29,84,0,Mobile,Morning
18103,626,128,178,0,Mobile,Morning
18104,382,147,58,0,Mobile,Morning
18105,737,81,255,0,Mobile,Afternoon
18106,488,34,234,1,Mobile,Afternoon
18107,284,114,148,0,Desktop,Afternoon
18108,277,1,200,1,Mobile,Afternoon
18109,38,70,166,0,Mobile,Morning
18110,208,112,229,0,Mobile,Night
18111,974,137,17,1,Mobile,Morning
18112,466,105,97,0,Mobile,Morning
18113,365,59,165,1,Desktop,Night
18114,221,69,152,1,Mobile,Morning
18115,992,18,224,1,Mobile,Afternoon
18116,459,122,299,1,Mobile,Afternoon
18117,24,76,231,0,Mobile,Night
18118,818,22,43,1,Mobile,Morning
18119,415,129,149,0,Mobile,Afternoon
18120,41,62,212,0,Mobile,Afternoon
18121,904,98,270,0,Desktop,Afternoon
18122,706,152,147,0,Mobile,Morning
18123,597,49,56,0,Mobile,Morning
18124,930,78,80,1,Mobile,Night
18125,860,178,283,0,Mobile,Night
18126,665,144,99,0,Mobile,Night
18127,92,101,196,0,Desktop,Night
18128,456,163,281,0,Mobile,Night
18129,577,98,201,1,Desktop,Night
18130,241,144,288,0,Mobile,Afternoon
18131,590,158,206,0,Mobile,Night
18132,19,114,194,0,Mobile,Morning
18133,110,8,283,0,Mobile,Night
18134,155,126,113,1,Mobile,Night
18135,160,8,136,0,Mobile,Afternoon
18136,166,84,200,0,Mobile,Afternoon
18137,887,111,87,1,Mobile,Afternoon
18138,223,108,135,0,Mobile,Morning
18139,799,24,7,0,Mobile,Night
18140,768,83,261,0,Mobile,Night
18141,486,198,203,1,Desktop,Night
18142,732,197,89,0,Mobile,Night
18143,550,93,27,0,Mobile,Afternoon
18144,661,37,172,0,Desktop,Afternoon
18145,748,82,161,0,Mobile,Night
18146,491,144,186,0,Desktop,Night
18147,756,54,26,0,Mobile,Afternoon
18148,33,174,151,0,Desktop,Morning
18149,957,68,72,1,Mobile,Night
18150,515,149,258,0,Mobile,Night
18151,35,109,190,0,Mobile,Night
18152,434,194,273,1,Mobile,Night
18153,238,68,39,1,Mobile,Morning
18154,146,55,35,0,Mobile,Afternoon
18155,64,72,158,0,Mobile,Afternoon
18156,558,60,215,1,Mobile,Night
18157,287,24,84,0,Mobile,Morning
18158,945,54,36,0,Mobile,Morning
18159,553,9,117,1,Mobile,Morning
18160,46,77,279,1,Mobile,Afternoon
18161,302,107,121,0,Mobile,Afternoon
18162,152,161,291,0,Mobile,Afternoon
18163,400,118,279,0,Mobile,Morning
18164,314,106,188,0,Mobile,Afternoon
18165,691,8,101,1,Mobile,Morning
18166,203,108,158,0,Mobile,Night
18167,749,163,257,0,Mobile,Morning
18168,673,1,182,1,Mobile,Afternoon
18169,804,162,212,1,Desktop,Afternoon
18170,379,2,76,0,Mobile,Morning
18171,240,97,213,0,Desktop,Afternoon
18172,938,178,290,0,Mobile,Afternoon
18173,936,6,249,0,Mobile,Afternoon
18174,872,139,287,0,Mobile,Afternoon
18175,814,175,188,0,Mobile,Morning
18176,627,39,84,0,Mobile,Night
18177,747,28,125,0,Mobile,Night
18178,475,37,255,0,Mobile,Afternoon
18179,426,162,89,0,Desktop,Night
18180,249,156,112,0,Mobile,Afternoon
18181,72,116,149,0,Mobile,Night
18182,817,76,234,0,Mobile,Afternoon
18183,270,43,51,1,Desktop,Night
18184,351,48,87,0,Desktop,Morning
18185,504,186,214,0,Mobile,Afternoon
18186,699,51,18,1,Mobile,Night
18187,233,125,40,0,Mobile,Morning
18188,558,32,139,0,Mobile,Morning
18189,798,95,7,0,Mobile,Afternoon
18190,109,74,287,1,Mobile,Afternoon
18191,233,36,70,1,Desktop,Morning
18192,555,104,268,0,Mobile,Afternoon
18193,281,115,19,1,Mobile,Morning
18194,944,66,45,0,Mobile,Night
18195,490,44,196,1,Mobile,Afternoon
18196,274,101,40,0,Mobile,Afternoon
18197,907,29,239,1,Desktop,Afternoon
18198,237,32,34,0,Mobile,Night
18199,915,59,277,0,Mobile,Afternoon
18200,902,61,131,1,Mobile,Afternoon
18201,531,134,175,0,Desktop,Morning
18202,209,54,40,1,Desktop,Afternoon
18203,445,41,217,1,Mobile,Afternoon
18204,120,119,65,0,Desktop,Night
18205,232,98,127,0,Mobile,Morning
18206,993,111,194,0,Desktop,Morning
18207,931,189,265,0,Mobile,Night
18208,537,114,60,0,Mobile,Night
18209,289,73,115,0,Mobile,Night
18210,665,178,237,0,Mobile,Night
18211,515,6,15,0,Mobile,Morning
18212,604,33,171,0,Mobile,Night
18213,702,161,97,1,Mobile,Afternoon
18214,909,175,271,0,Mobile,Morning
18215,590,9,19,0,Desktop,Morning
18216,464,136,45,0,Desktop,Morning
18217,45,87,147,0,Mobile,Afternoon
18218,29,60,128,0,Desktop,Morning
18219,364,34,190,0,Mobile,Morning
18220,778,191,277,1,Desktop,Night
18221,765,47,16,1,Mobile,Afternoon
18222,847,123,74,0,Mobile,Night
18223,720,55,68,0,Mobile,Night
18224,42,24,91,1,Mobile,Night
18225,300,3,47,0,Mobile,Afternoon
18226,47,19,101,0,Mobile,Night
18227,55,126,119,1,Mobile,Night
18228,234,80,149,0,Mobile,Morning
18229,412,13,239,0,Mobile,Morning
18230,96,8,108,0,Mobile,Morning
18231,76,43,102,1,Mobile,Morning
18232,888,198,33,1,Desktop,Afternoon
18233,766,147,108,0,Mobile,Night
18234,569,64,35,0,Mobile,Night
18235,114,54,300,0,Mobile,Afternoon
18236,435,152,117,1,Mobile,Morning
18237,83,141,245,1,Desktop,Afternoon
18238,273,104,199,0,Mobile,Night
18239,273,148,72,1,Mobile,Afternoon
18240,277,32,182,1,Mobile,Morning
18241,595,40,8,0,Mobile,Morning
18242,218,14,217,0,Mobile,Afternoon
18243,162,168,154,0,Mobile,Night
18244,589,171,128,0,Mobile,Night
18245,767,112,175,0,Mobile,Afternoon
18246,892,11,248,0,Mobile,Morning
18247,100,196,133,0,Mobile,Morning
18248,864,84,77,1,Desktop,Morning
18249,947,142,223,0,Desktop,Night
18250,32,120,252,1,Desktop,Morning
18251,10,140,111,0,Mobile,Afternoon
18252,564,185,100,1,Mobile,Night
18253,22,95,212,0,Mobile,Night
18254,730,147,238,1,Mobile,Morning
18255,993,179,236,0,Mobile,Night
18256,787,185,57,1,Mobile,Night
18257,700,91,41,0,Mobile,Morning
18258,231,49,87,1,Mobile,Afternoon
18259,889,155,205,0,Mobile,Night
18260,914,142,293,1,Mobile,Afternoon
18261,189,180,106,1,Desktop,Afternoon
18262,416,27,77,0,Mobile,Afternoon
18263,76,167,115,0,Mobile,Afternoon
18264,472,4,22,0,Mobile,Morning
18265,850,37,219,0,Mobile,Morning
18266,532,115,172,1,Mobile,Afternoon
18267,280,0,17,1,Desktop,Morning
18268,232,152,292,1,Mobile,Morning
18269,161,178,39,0,Mobile,Afternoon
18270,317,4,190,0,Mobile,Night
18271,547,65,124,1,Mobile,Night
18272,217,24,192,1,Desktop,Night
18273,289,176,138,0,Mobile,Morning
18274,748,33,236,0,Mobile,Morning
18275,211,188,49,1,Mobile,Night
18276,792,69,229,0,Mobile,Afternoon
18277,137,199,291,0,Mobile,Afternoon
18278,661,6,46,0,Desktop,Afternoon
18279,625,122,185,1,Desktop,Morning
18280,207,157,54,1,Mobile,Afternoon
18281,109,48,249,0,Mobile,Morning
18282,200,105,117,0,Desktop,Morning
18283,385,35,255,0,Desktop,Night
18284,115,145,207,0,Mobile,Afternoon
18285,692,2,233,0,Mobile,Night
18286,777,11,25,0,Mobile,Morning
18287,453,3,258,1,Mobile,Night
18288,85,49,250,0,Desktop,Night
18289,434,57,173,1,Desktop,Morning
18290,30,49,132,0,Mobile,Morning
18291,919,23,37,0,Mobile,Afternoon
18292,689,99,169,0,Desktop,Night
18293,946,191,102,0,Mobile,Morning
18294,648,129,296,0,Mobile,Afternoon
18295,327,151,211,0,Mobile,Morning
18296,351,56,13,0,Mobile,Afternoon
18297,310,185,154,0,Mobile,Afternoon
18298,317,188,65,0,Desktop,Night
18299,492,21,16,1,Mobile,Night
18300,899,106,181,0,Mobile,Afternoon
18301,814,34,123,1,Mobile,Night
18302,679,162,161,0,Mobile,Morning
18303,69,160,90,0,Mobile,Morning
18304,923,28,185,1,Mobile,Morning
18305,644,56,271,1,Mobile,Night
18306,343,138,249,0,Mobile,Morning
18307,357,66,268,1,Mobile,Night
18308,55,168,235,1,Mobile,Night
18309,100,110,300,1,Mobile,Morning
18310,193,120,102,0,Mobile,Afternoon
18311,711,105,251,0,Mobile,Afternoon
18312,700,16,20,1,Mobile,Afternoon
18313,238,35,208,0,Mobile,Night
18314,588,45,291,0,Mobile,Night
18315,203,50,20,1,Desktop,Afternoon
18316,634,184,242,0,Desktop,Night
18317,266,128,95,0,Mobile,Morning
18318,154,115,18,1,Mobile,Night
18319,584,127,146,1,Mobile,Night
18320,404,92,130,1,Mobile,Afternoon
18321,459,74,165,1,Mobile,Morning
18322,80,74,200,0,Mobile,Afternoon
18323,678,36,277,1,Desktop,Night
18324,56,61,139,0,Desktop,Afternoon
18325,604,41,177,0,Mobile,Morning
18326,138,8,102,1,Mobile,Night
18327,920,134,254,0,Mobile,Night
18328,885,19,19,1,Mobile,Night
18329,171,178,272,0,Desktop,Night
18330,493,166,65,1,Desktop,Night
18331,127,19,206,0,Mobile,Morning
18332,622,98,70,0,Mobile,Afternoon
18333,584,39,131,0,Mobile,Afternoon
18334,587,78,149,1,Desktop,Morning
18335,886,105,252,0,Mobile,Morning
18336,430,145,258,1,Mobile,Morning
18337,443,151,27,0,Desktop,Morning
18338,672,58,49,1,Mobile,Night
18339,178,178,251,1,Mobile,Night
18340,424,78,216,0,Mobile,Night
18341,9,124,67,0,Mobile,Morning
18342,721,197,135,0,Mobile,Night
18343,120,75,289,0,Mobile,Afternoon
18344,840,125,30,0,Mobile,Afternoon
18345,501,113,156,0,Desktop,Night
18346,285,64,34,1,Mobile,Afternoon
18347,188,10,30,0,Desktop,Morning
18348,788,49,210,0,Mobile,Night
18349,980,169,72,1,Mobile,Morning
18350,444,29,76,0,Mobile,Morning
18351,919,39,274,0,Mobile,Morning
18352,788,12,145,1,Mobile,Night
18353,112,125,96,1,Mobile,Night
18354,182,35,167,0,Mobile,Morning
18355,572,54,290,0,Desktop,Night
18356,899,19,229,0,Mobile,Morning
18357,14,72,23,0,Mobile,Night
18358,775,125,59,1,Desktop,Morning
18359,445,96,183,0,Mobile,Morning
18360,209,85,206,0,Mobile,Morning
18361,666,121,139,1,Desktop,Morning
18362,34,100,57,0,Mobile,Afternoon
18363,295,37,283,0,Mobile,Morning
18364,145,179,262,0,Mobile,Morning
18365,217,14,260,1,Mobile,Afternoon
18366,718,78,25,0,Mobile,Morning
18367,677,10,78,0,Mobile,Morning
18368,487,152,155,0,Mobile,Morning
18369,851,103,258,0,Desktop,Night
18370,43,177,199,0,Mobile,Afternoon
18371,599,193,40,0,Mobile,Night
18372,348,39,55,0,Mobile,Morning
18373,10,114,66,0,Mobile,Morning
18374,852,160,126,0,Mobile,Afternoon
18375,858,190,148,0,Mobile,Afternoon
18376,778,11,280,1,Mobile,Afternoon
18377,566,54,34,1,Desktop,Afternoon
18378,383,179,29,1,Mobile,Night
18379,203,142,185,0,Desktop,Morning
18380,485,33,298,0,Mobile,Night
18381,484,50,90,0,Mobile,Night
18382,139,4,66,0,Mobile,Night
18383,190,192,52,0,Mobile,Night
18384,118,50,159,0,Mobile,Afternoon
18385,624,153,212,0,Mobile,Morning
18386,336,104,144,0,Desktop,Night
18387,877,109,188,1,Mobile,Morning
18388,681,20,11,0,Desktop,Morning
18389,647,101,53,0,Mobile,Morning
18390,611,136,275,0,Mobile,Afternoon
18391,362,44,89,0,Desktop,Afternoon
18392,709,40,275,0,Mobile,Night
18393,934,145,188,0,Mobile,Night
18394,932,128,24,0,Mobile,Night
18395,887,17,251,1,Desktop,Morning
18396,591,140,232,1,Desktop,Morning
18397,286,169,163,0,Mobile,Afternoon
18398,123,137,107,1,Desktop,Night
18399,229,190,248,1,Desktop,Afternoon
18400,28,30,146,0,Mobile,Afternoon
18401,65,47,228,0,Desktop,Night
18402,867,132,29,1,Mobile,Night
18403,870,55,42,1,Mobile,Morning
18404,258,140,121,0,Mobile,Afternoon
18405,242,187,269,1,Desktop,Afternoon
18406,936,173,105,0,Mobile,Night
18407,992,132,258,0,Mobile,Afternoon
18408,319,3,38,0,Mobile,Afternoon
18409,109,53,240,0,Mobile,Afternoon
18410,502,91,208,0,Mobile,Night
18411,265,173,208,0,Mobile,Afternoon
18412,755,55,46,0,Desktop,Night
18413,388,106,110,0,Mobile,Night
18414,657,87,49,0,Desktop,Afternoon
18415,575,49,14,0,Mobile,Afternoon
18416,344,119,92,1,Mobile,Morning
18417,984,64,7,0,Mobile,Morning
18418,229,126,202,0,Mobile,Afternoon
18419,451,163,65,0,Mobile,Night
18420,916,11,164,0,Mobile,Afternoon
18421,149,166,95,1,Mobile,Night
18422,540,22,116,1,Mobile,Night
18423,424,156,291,1,Mobile,Night
18424,668,165,37,0,Mobile,Morning
18425,660,78,116,1,Desktop,Morning
18426,967,62,262,0,Desktop,Afternoon
18427,633,51,120,1,Mobile,Afternoon
18428,17,102,242,1,Mobile,Afternoon
18429,686,137,191,1,Desktop,Afternoon
18430,289,36,26,1,Mobile,Night
18431,77,33,194,0,Mobile,Morning
18432,122,12,153,0,Mobile,Afternoon
18433,77,50,272,0,Mobile,Night
18434,275,65,175,0,Mobile,Night
18435,143,195,208,0,Mobile,Night
18436,102,52,19,0,Desktop,Night
18437,634,2,104,0,Mobile,Morning
18438,600,31,125,1,Mobile,Night
18439,781,50,96,0,Mobile,Afternoon
18440,871,28,153,0,Mobile,Morning
18441,311,83,185,1,Mobile,Afternoon
18442,894,88,176,0,Mobile,Afternoon
18443,554,167,96,1,Mobile,Morning
18444,63,74,297,0,Mobile,Afternoon
18445,676,183,173,0,Mobile,Morning
18446,909,182,40,0,Mobile,Morning
18447,208,156,73,0,Desktop,Night
18448,565,92,272,0,Mobile,Afternoon
18449,441,187,232,0,Desktop,Afternoon
18450,665,133,164,1,Mobile,Morning
18451,261,156,93,0,Mobile,Morning
18452,979,91,109,1,Mobile,Afternoon
18453,942,127,264,0,Mobile,Night
18454,361,32,23,1,Mobile,Afternoon
18455,210,110,221,0,Mobile,Night
18456,773,155,233,0,Desktop,Night
18457,187,135,137,1,Desktop,Morning
18458,252,13,93,0,Mobile,Afternoon
18459,789,146,150,0,Mobile,Morning
18460,60,111,85,0,Mobile,Afternoon
18461,862,136,119,0,Mobile,Afternoon
18462,651,81,299,0,Mobile,Morning
18463,966,94,61,0,Desktop,Morning
18464,930,129,265,1,Mobile,Afternoon
18465,184,132,24,0,Mobile,Night
18466,159,69,270,0,Mobile,Afternoon
18467,187,151,261,1,Mobile,Afternoon
18468,248,94,284,0,Mobile,Morning
18469,19,101,200,1,Desktop,Afternoon
18470,372,46,57,0,Mobile,Afternoon
18471,909,195,247,1,Mobile,Night
18472,54,97,159,0,Mobile,Afternoon
18473,731,3,193,0,Desktop,Night
18474,256,108,131,0,Mobile,Morning
18475,92,106,213,0,Mobile,Morning
18476,856,26,13,0,Mobile,Afternoon
18477,855,193,126,0,Mobile,Night
18478,373,165,265,0,Mobile,Afternoon
18479,964,46,282,0,Mobile,Night
18480,898,4,255,1,Mobile,Night
18481,69,1,296,0,Mobile,Morning
18482,814,19,292,0,Mobile,Morning
18483,644,77,198,0,Mobile,Morning
18484,282,64,96,0,Desktop,Night
18485,20,148,65,1,Desktop,Night
18486,441,1,234,0,Mobile,Afternoon
18487,450,16,253,0,Mobile,Afternoon
18488,196,125,280,0,Desktop,Morning
18489,915,113,85,0,Desktop,Afternoon
18490,404,83,268,0,Mobile,Night
18491,226,33,207,0,Mobile,Night
18492,740,160,89,0,Mobile,Morning
18493,999,195,220,1,Mobile,Morning
18494,549,44,271,0,Mobile,Afternoon
18495,198,21,42,0,Mobile,Night
18496,675,53,212,1,Mobile,Morning
18497,963,82,290,0,Mobile,Morning
18498,229,26,40,0,Desktop,Afternoon
18499,97,93,169,1,Desktop,Night
18500,458,94,93,0,Mobile,Morning
18501,930,126,263,1,Mobile,Night
18502,974,59,227,0,Mobile,Night
18503,218,113,186,0,Mobile,Afternoon
18504,889,169,175,0,Desktop,Afternoon
18505,948,40,119,0,Mobile,Morning
18506,437,99,13,0,Mobile,Night
18507,20,37,253,1,Mobile,Night
18508,98,198,91,1,Mobile,Morning
18509,128,2,229,1,Desktop,Night
18510,734,139,22,0,Mobile,Morning
18511,918,66,82,0,Mobile,Night
18512,766,5,219,0,Mobile,Afternoon
18513,249,45,92,0,Desktop,Night
18514,76,115,222,0,Mobile,Morning
18515,993,81,219,0,Desktop,Afternoon
18516,225,66,104,0,Mobile,Night
18517,180,129,95,1,Mobile,Morning
18518,225,87,17,0,Mobile,Morning
18519,692,106,273,1,Mobile,Night
18520,655,55,119,0,Desktop,Night
18521,841,73,215,0,Mobile,Morning
18522,421,9,146,0,Mobile,Morning
18523,855,1,193,0,Desktop,Night
18524,772,9,142,1,Mobile,Night
18525,405,42,240,1,Mobile,Night
18526,858,190,84,0,Mobile,Morning
18527,485,57,252,0,Mobile,Morning
18528,690,175,139,0,Mobile,Afternoon
18529,493,54,118,1,Mobile,Afternoon
18530,625,146,54,0,Desktop,Afternoon
18531,920,71,140,0,Mobile,Night
18532,170,70,144,0,Desktop,Afternoon
18533,495,170,107,0,Mobile,Night
18534,887,39,133,0,Mobile,Night
18535,4,12,143,1,Mobile,Night
18536,288,139,232,0,Mobile,Night
18537,900,196,209,0,Mobile,Morning
18538,739,177,169,0,Mobile,Night
18539,732,66,79,0,Desktop,Morning
18540,46,15,187,0,Desktop,Afternoon
18541,266,58,215,0,Mobile,Morning
18542,184,195,60,0,Mobile,Morning
18543,450,113,87,0,Desktop,Morning
18544,739,133,142,1,Mobile,Afternoon
18545,422,23,84,1,Mobile,Morning
18546,802,32,181,0,Mobile,Morning
18547,746,33,12,0,Mobile,Morning
18548,883,54,221,0,Mobile,Afternoon
18549,601,25,91,0,Mobile,Night
18550,327,47,152,1,Mobile,Afternoon
18551,474,67,280,0,Desktop,Night
18552,135,91,117,0,Mobile,Morning
18553,329,130,278,0,Mobile,Morning
18554,835,43,282,0,Mobile,Morning
18555,439,6,175,0,Desktop,Night
18556,22,36,260,0,Mobile,Night
18557,963,157,99,0,Mobile,Night
18558,579,143,42,0,Mobile,Afternoon
18559,538,53,243,0,Mobile,Night
18560,578,121,220,0,Desktop,Night
18561,372,64,100,0,Desktop,Night
18562,673,38,245,0,Mobile,Afternoon
18563,709,133,207,0,Desktop,Morning
18564,836,99,295,0,Mobile,Morning
18565,206,54,182,0,Mobile,Morning
18566,980,159,275,0,Mobile,Night
18567,82,138,21,0,Mobile,Morning
18568,533,151,50,0,Mobile,Night
18569,74,16,28,1,Mobile,Afternoon
18570,153,52,109,0,Desktop,Morning
18571,463,61,228,0,Mobile,Afternoon
18572,912,175,274,0,Mobile,Morning
18573,866,83,231,0,Mobile,Afternoon
18574,372,135,181,0,Mobile,Afternoon
18575,928,94,186,1,Mobile,Afternoon
18576,118,76,240,0,Mobile,Afternoon
18577,662,192,68,0,Mobile,Night
18578,567,63,255,1,Mobile,Afternoon
18579,820,18,245,1,Desktop,Afternoon
18580,441,191,252,1,Mobile,Afternoon
18581,102,181,32,0,Mobile,Morning
18582,71,60,291,1,Desktop,Night
18583,464,81,81,0,Mobile,Night
18584,457,173,266,0,Mobile,Morning
18585,790,97,299,0,Mobile,Morning
18586,528,38,142,0,Desktop,Morning
18587,581,152,23,1,Mobile,Night
18588,48,155,47,0,Mobile,Morning
18589,639,24,112,1,Mobile,Night
18590,355,168,284,0,Mobile,Afternoon
18591,566,156,156,1,Mobile,Night
18592,618,123,69,0,Mobile,Night
18593,164,136,274,0,Mobile,Afternoon
18594,320,109,135,0,Mobile,Night
18595,114,119,75,1,Desktop,Night
18596,19,3,254,0,Mobile,Afternoon
18597,160,20,93,0,Mobile,Afternoon
18598,964,94,210,1,Mobile,Morning
18599,596,52,44,0,Mobile,Morning
18600,873,107,231,1,Desktop,Morning
18601,985,179,235,1,Mobile,Morning
18602,968,176,14,0,Desktop,Afternoon
18603,726,137,109,1,Mobile,Morning
18604,846,104,234,1,Desktop,Night
18605,863,48,196,0,Mobile,Night
18606,392,155,12,0,Desktop,Afternoon
18607,555,137,123,1,Mobile,Night
18608,544,54,294,0,Mobile,Night
18609,731,77,128,0,Desktop,Night
18610,39,21,126,1,Desktop,Morning
18611,792,131,140,0,Mobile,Afternoon
18612,955,108,43,0,Desktop,Night
18613,533,128,142,0,Mobile,Morning
18614,741,141,270,0,Desktop,Morning
18615,166,156,15,0,Desktop,Night
18616,728,22,135,0,Desktop,Night
18617,721,154,183,0,Mobile,Morning
18618,30,119,18,0,Mobile,Morning
18619,21,73,225,0,Desktop,Afternoon
18620,934,85,204,0,Mobile,Night
18621,560,46,189,0,Mobile,Morning
18622,734,145,219,1,Mobile,Afternoon
18623,429,165,298,0,Mobile,Night
18624,408,70,45,1,Mobile,Afternoon
18625,385,88,110,1,Mobile,Morning
18626,536,165,46,1,Mobile,Morning
18627,281,49,241,0,Mobile,Night
18628,646,144,218,0,Mobile,Morning
18629,691,142,121,1,Mobile,Morning
18630,773,109,181,1,Desktop,Morning
18631,238,118,10,0,Desktop,Afternoon
18632,847,3,34,1,Desktop,Afternoon
18633,957,111,195,1,Mobile,Afternoon
18634,2,157,36,1,Desktop,Morning
18635,389,69,153,0,Mobile,Morning
18636,471,115,146,0,Mobile,Afternoon
18637,742,153,179,0,Desktop,Morning
18638,253,108,256,1,Mobile,Morning
18639,428,55,281,1,Mobile,Afternoon
18640,403,43,256,0,Mobile,Morning
18641,906,106,87,0,Desktop,Night
18642,600,140,173,0,Mobile,Morning
18643,904,9,260,0,Mobile,Night
18644,353,177,128,0,Mobile,Afternoon
18645,484,62,284,0,Mobile,Night
18646,311,114,197,1,Mobile,Night
18647,652,170,149,0,Mobile,Afternoon
18648,514,192,145,0,Mobile,Afternoon
18649,451,116,235,1,Mobile,Morning
18650,232,60,34,1,Desktop,Afternoon
18651,294,53,101,1,Mobile,Morning
18652,392,114,37,0,Mobile,Afternoon
18653,598,40,60,0,Mobile,Night
18654,696,188,19,0,Mobile,Night
18655,91,71,19,1,Desktop,Night
18656,317,32,67,0,Mobile,Afternoon
18657,225,18,158,0,Desktop,Afternoon
18658,328,97,23,1,Mobile,Morning
18659,243,140,208,1,Mobile,Night
18660,528,163,25,0,Mobile,Afternoon
18661,916,131,35,0,Desktop,Afternoon
18662,453,39,89,1,Desktop,Afternoon
18663,706,45,298,1,Mobile,Afternoon
18664,434,17,83,0,Mobile,Morning
18665,782,140,41,1,Mobile,Afternoon
18666,541,152,128,0,Mobile,Morning
18667,606,21,267,1,Desktop,Afternoon
18668,66,191,156,0,Mobile,Morning
18669,870,157,213,0,Mobile,Night
18670,856,155,188,0,Mobile,Morning
18671,684,131,135,1,Mobile,Night
18672,341,67,272,1,Mobile,Morning
18673,667,40,57,0,Mobile,Morning
18674,293,78,118,1,Mobile,Morning
18675,51,168,153,0,Desktop,Night
18676,647,41,235,0,Desktop,Night
18677,811,25,89,0,Mobile,Morning
18678,310,124,68,1,Mobile,Afternoon
18679,541,6,240,0,Desktop,Morning
18680,931,0,9,0,Desktop,Morning
18681,506,16,151,1,Mobile,Afternoon
18682,960,104,187,0,Mobile,Night
18683,213,81,192,0,Mobile,Night
18684,260,175,73,0,Mobile,Night
18685,989,157,122,1,Mobile,Morning
18686,313,48,80,0,Mobile,Morning
18687,556,109,176,0,Mobile,Afternoon
18688,661,126,218,0,Mobile,Morning
18689,525,58,60,0,Mobile,Night
18690,147,135,109,1,Mobile,Night
18691,501,148,297,0,Mobile,Night
18692,60,194,16,1,Mobile,Morning
18693,532,89,75,0,Mobile,Night
18694,235,5,231,1,Desktop,Night
18695,148,22,71,0,Mobile,Night
18696,869,29,172,0,Mobile,Night
18697,527,33,130,0,Mobile,Afternoon
18698,700,54,212,1,Mobile,Night
18699,571,72,243,0,Mobile,Afternoon
18700,108,182,116,0,Mobile,Afternoon
18701,265,100,100,1,Mobile,Night
18702,290,24,251,0,Mobile,Morning
18703,593,110,276,1,Mobile,Afternoon
18704,556,65,76,0,Mobile,Morning
18705,21,94,281,0,Desktop,Night
18706,338,164,79,1,Mobile,Afternoon
18707,981,152,60,0,Mobile,Afternoon
18708,847,180,16,1,Mobile,Afternoon
18709,952,34,107,0,Desktop,Night
18710,660,136,184,1,Mobile,Night
18711,69,37,252,0,Mobile,Night
18712,380,167,70,0,Desktop,Afternoon
18713,560,116,82,1,Mobile,Night
18714,632,138,283,0,Mobile,Afternoon
18715,205,59,165,0,Desktop,Morning
18716,297,199,265,0,Desktop,Morning
18717,844,82,209,1,Desktop,Morning
18718,214,50,192,0,Mobile,Afternoon
18719,631,162,13,1,Mobile,Morning
18720,427,61,187,0,Mobile,Morning
18721,762,158,26,0,Mobile,Morning
18722,97,51,92,0,Mobile,Morning
18723,574,25,12,1,Mobile,Afternoon
18724,400,112,151,1,Mobile,Night
18725,212,197,220,0,Mobile,Afternoon
18726,12,73,32,0,Mobile,Night
18727,26,184,291,0,Desktop,Night
18728,286,136,72,0,Mobile,Afternoon
18729,201,11,291,1,Mobile,Afternoon
18730,96,111,223,0,Desktop,Morning
18731,799,66,70,0,Mobile,Morning
18732,927,109,292,0,Desktop,Afternoon
18733,118,3,104,1,Mobile,Morning
18734,157,151,226,1,Mobile,Morning
18735,123,104,118,0,Desktop,Afternoon
18736,46,98,180,0,Mobile,Morning
18737,801,26,31,0,Desktop,Afternoon
18738,146,9,170,0,Mobile,Morning
18739,837,192,77,0,Mobile,Afternoon
18740,614,109,222,0,Mobile,Night
18741,849,158,252,1,Mobile,Morning
18742,243,24,265,0,Mobile,Afternoon
18743,307,32,75,0,Mobile,Night
18744,348,126,238,0,Mobile,Afternoon
18745,438,56,186,1,Mobile,Morning
18746,302,193,180,0,Mobile,Morning
18747,875,95,31,1,Mobile,Night
18748,786,93,177,0,Mobile,Morning
18749,787,68,76,0,Mobile,Afternoon
18750,681,150,279,0,Mobile,Afternoon
18751,181,71,135,0,Desktop,Morning
18752,757,42,85,0,Desktop,Afternoon
18753,705,169,190,0,Mobile,Morning
18754,656,30,293,0,Mobile,Afternoon
18755,439,65,252,1,Mobile,Afternoon
18756,71,28,91,0,Mobile,Afternoon
18757,549,105,252,0,Desktop,Afternoon
18758,207,160,177,1,Mobile,Morning
18759,148,63,234,0,Mobile,Morning
18760,342,198,14,1,Mobile,Afternoon
18761,989,141,164,1,Mobile,Morning
18762,589,103,220,0,Mobile,Afternoon
18763,239,19,237,0,Mobile,Morning
18764,296,44,161,1,Mobile,Night
18765,578,117,114,0,Mobile,Night
18766,178,135,89,1,Mobile,Afternoon
18767,166,102,141,0,Mobile,Morning
18768,529,102,160,0,Mobile,Afternoon
18769,368,189,254,0,Desktop,Morning
18770,804,116,57,1,Mobile,Afternoon
18771,478,129,172,0,Mobile,Morning
18772,102,95,272,0,Mobile,Afternoon
18773,909,6,118,0,Mobile,Afternoon
18774,524,175,145,0,Desktop,Afternoon
18775,189,114,227,1,Mobile,Night
18776,1,79,277,1,Desktop,Night
18777,55,70,13,0,Mobile,Night
18778,417,13,260,1,Mobile,Morning
18779,923,21,19,0,Desktop,Morning
18780,217,42,298,0,Mobile,Night
18781,155,84,259,0,Mobile,Morning
18782,43,95,64,0,Mobile,Night
18783,497,104,18,1,Mobile,Night
